GTEx_bladder	GTEx_prostate	GTEx_thyroid	TCGA_bladder	TCGA_prostate	TCGA_thyroid
VCX3B	0.1505	0.4668	0.0175	0	0.3245	0
VCY	0	0	0	0	0	0
VDAC1	48.1441	53.6081	32.4819	3716.8459	2300.9654	1997.3628
VDAC2	34.3668	20.6842	30.1244	2110.5137	1039.3445	1145.7551
VDAC3	38.1713	27.2523	50.7268	1284.9462	1155.5123	1648.0373
VDR	5.0352	1.4381	1.3646	1067.503	204.1048	238.158
VEGFA	69.5218	145.3492	346.9734	8630.8244	3169.9521	7516.7867
VEGFB	31.6838	71.4362	37.9118	819.5938	1091.9121	1605.0309
VEGFC	6.1751	3.5185	26.3793	290.92	126.876	867.8365
VENTX	1.8617	0.53	0.1273	24.4922	12.6551	31.2405
VENTXP1	0	0	0	0	0	0
VENTXP7	0	0	0	0.5974	0	0
VEPH1	0.3127	0.6858	0.1193	4.779	24.6613	27.589
VEZF1	18.9579	13.2389	19.531	1145.7587	2316.5409	1851.7091
VEZT	8.4715	6.7671	15.7848	1097.3716	1299.5863	1935.2876
VGF	0.0436	0.2102	0.0609	3.5842	10.3837	0
VGLL1	16.2079	0.9352	0	620.6691	170.0333	0
VGLL2	0	0	0	0.5974	0.3245	0
VGLL3	2.3692	1.98	0.1423	2998.8053	1264.2168	122.1219
VGLL4	5.8832	2.1071	3.7473	1853.1123	2198.0693	2672.5023
VHL	12.0806	6.4996	7.9474	729.9881	1003.6505	915.7115
VHLL	0	0	0	0	0.649	0
VIL1	0.7449	0.0285	0	0	0.649	0
VILL	48.4552	22.6237	5.8905	1802.27	845.9479	387.0575
VIM	131.8075	52.8008	224.2954	20298.1661	16939.278	78831.8328
VIP	0.9669	0.551	1.833	0.5974	1.298	7.303
VIPR1	13.9809	40.1964	5.0728	872.1625	987.426	74.2469
VIPR2	4.8393	10.7868	0	224.7909	467.4454	5.96
VIT	0.3969	0.4049	0.0222	207.8853	98.6453	39.7606
VKORC1	0.3276	0.0821	0.229	855.4182	971.1398	1310.6157
VKORC1L1	6.9652	5.7259	4.9673	642.1744	1106.1897	671.8734
VLDLR	3.0736	1.175	15.4411	382.9152	295.9358	487.2705
VMA21	5.8861	5.6497	8.3351	618.8769	835.2397	897.4541
VMAC	9.1987	7.4995	8.8149	54.9582	154.7822	156.6082
VMO1	0.5502	2.1234	0.359	49.5818	33.0981	31.6462
VN1R2	0	0	0.0282	0	0	0
VN1R4	0	0	0	0	0	0
VN1R5	0.0824	0.0379	0	0	0	0.4057
VNN1	0.2845	0.0654	0.1989	4.779	21.0919	30.0233
VNN2	3.2328	0.3469	0.2815	40.6213	258.6193	263.7184
VNN3	0.0365	0.0503	0.0638	4.1816	13.3041	2.4343
VOPP1	16.4206	12.7579	9.4974	691.1589	762.2293	1264.6313
VPRBP	10.2868	5.8042	10.5929	1113.184	1008.453	941.5154
VPREB1	0	0	0	0	0	0
VPREB3	0.5794	0.2662	0.3038	2.9869	6.1653	434.1211
VPS11	20.6814	22.1424	21.2493	554.9582	1130.851	1465.0573
VPS13A	5.1796	3.3567	4.7476	888.2915	1169.4654	841.4647
VPS13B	4.3891	3.0912	3.8419	750.2987	1587.4098	739.6288
VPS13C	9.3047	3.7374	6.538	1735.3644	3417.8632	1962.0651
VPS13D	7.7008	6.9101	11.4562	1605.7348	3879.6139	2188.863
VPS16	16.7716	27.3569	21.7051	700.7168	851.4643	1041.4849
VPS18	7.3033	10.5077	9.0169	597.9689	869.6358	763.972
VPS25	27.4474	33.3838	21.5916	600.9558	672.9942	746.1203
VPS26A	18.1121	14.049	14.0936	1593.7873	1390.1193	1172.5327
VPS26B	14.9892	26.9935	15.7637	628.4349	1677.9427	1118.1661
VPS28	38.1206	71.3577	42.7786	1655.914	1472.8644	2421.7466
VPS29	20.112	21.4963	21.9827	967.1446	828.7499	1029.719
VPS33A	0.9848	0.5347	0.5216	290.4779	491.3734	547.8811
VPS33B	9.7823	12.097	7.5684	206.6906	334.2257	340.3996
VPS35	19.9714	8.2302	9.7525	3498.8053	3028.7986	1828.1773
VPS36	21.4027	13.0842	16.8893	1099.1637	1635.4344	1406.2278
VPS37A	6.1139	5.64	6.6038	671.374	805.4644	639.7566
VPS37B	3.8482	1.3345	3.6389	5083.0346	1011.4383	2040.7749
VPS37C	14.4091	22.432	9.1997	608.7216	961.1422	502.6879
VPS37D	1.7389	3.9449	2.2795	10.7527	73.6594	97.373
VPS39	23.1751	30.7257	33.7831	1146.356	2015.0888	2044.0207
VPS41	8.4896	6.8308	7.2964	833.3333	1510.5054	923.8259
VPS45	8.2328	8.8145	11.4589	430.7049	728.8067	763.972
VPS4A	32.9538	54.5722	51.5785	2098.5663	1696.7632	2127.5991
VPS4B	26.7394	10.8056	16.6426	1451.0155	1576.7015	1230.145
VPS52	28.7344	33.1057	32.7043	1489.2473	1189.9083	1349.8326
VPS53	3.0292	3.7776	6.1898	669.6535	953.3544	917.7401
VPS54	9.6729	14.3626	11.9248	494.0263	995.5382	693.3766
VPS72	19.7519	20.7291	17.5988	762.2461	686.2984	806.9784
VPS8	8.1411	7.6099	6.4119	652.3297	742.4353	705.5482
VRK1	3.6537	1.8769	2.1078	213.859	164.1924	276.2958
VRK2	3.3647	2.6521	3.1526	240.4958	398.2413	374.2935
VRK3	8.8479	8.7653	8.461	731.7802	622.3737	820.7729
VSIG1	2.2415	0.0742	0.1191	3384.7073	5.5163	23.9375
VSIG10	8.193	5.6091	13.8828	487.4552	599.3348	796.4297
VSIG10L	1.2497	3.3266	0.4532	28.0765	172.9537	36.5149
VSIG2	167.7799	97.2215	28.1844	4805.2569	877.0991	750.5832
VSIG4	20.3701	0.8242	1.6252	126.0454	200.2109	196.3688
VSIG8	0.2922	0.1208	1.716	2.3895	0	2.0489
VSNL1	0.5379	1.9329	0.0484	58.5424	181.7149	2.0286
VSTM1	0	0.0328	0	0.5974	1.298	0.4057
VSTM2A	0.2334	0	0	225.1792	27.4195	0
VSTM2B	0	0	0	0	0	0
VSTM2L	1.8277	8.9723	6.4205	16.7264	311.5113	37.3263
VSX1	0.0798	0.066	0.0223	0	5.1919	4.4629
VSX2	0	0	0	0	0.3245	2.0286
VTA1	5.8342	3.8092	3.0828	928.9128	875.1521	798.0525
VTCN1	9.3925	1.6369	0	97.9689	870.9337	0.8114
VTI1A	2.7709	2.2042	2.3756	373.0765	357.2548	400.2353
VTI1B	35.6229	36.3161	44.9061	1081.7025	938.4019	1455.6973
VTN	0	0	0	4.779	9.0857	17.446
VTRNA1-1	0	0	0	0	0	0
VTRNA1-2	0	0	0	0	0	0
VTRNA1-3	0	0	0	0	0	0
VWA1	15.6949	30.1212	20.1324	968.9367	3812.4442	1069.4797
VWA2	2.1163	2.2782	0.4096	43.6081	557.8	25.1547
VWA3A	0.0916	0.1347	0.0512	1.1947	0.649	6.0858
VWA3B	0.0092	0.0063	0	4.779	1.298	1.2172
VWA5A	11.3179	4.4335	4.3261	1056.1529	1074.0651	634.5471
VWA5B1	2.0553	0.0064	0	62.724	9.0857	8.9259
VWA5B2	0.6827	1.8026	0.0868	75.8662	15.5756	6.0858
VWC2	0.0935	0.1503	0	0	0.3245	0
VWC2L	0.0128	0.0176	0.0089	0	0	0
VWCE	1.032	2.1184	0.2803	16.7264	39.9124	45.035
VWDE	1.2328	0.9106	2.3158	14.3369	13.6286	42.1949
VWF	24.8417	5.5343	37.0031	2197.73	7302.6689	2164.114
WAC	35.7293	21.1836	32.3028	2553.7634	3376.3284	3431.9911
WAPAL	9.7989	5.9474	9.1164	2124.8507	1694.8163	1371.3358
WARS	12.6009	12.9877	31.7952	1881.7204	1856.0883	6423.3695
WARS2	4.3181	5.0707	2.9868	386.4994	389.3891	302.2619
WAS	5.7274	1.3981	0.5448	136.7981	184.9598	791.561
WASF1	3.4242	2.391	3.2846	64.5161	190.4762	54.3666
WASF2	35.4833	23.2219	21.8784	3496.4158	4727.5087	3420.2252
WASF3	5.6316	4.3767	13.7186	181.601	641.5186	784.6638
WASH2P	8.23	12.2462	8.6918	238.3513	223.5743	484.0247
WASH3P	11.5837	13.1055	10.7059	431.3023	447.1485	634.9528
WASH5P	0	0.0431	0.0062	228.1959	103.5126	301.0447
WASH7P	14.5983	19.1737	11.6679	1742.5329	1081.5284	1729.5872
WASL	26.8899	12.2707	15.6749	2658.3035	2091.3442	1301.5519
WBP1	18.543	24.5906	24.815	1340.681	1265.2714	2133.0033
WBP11	30.9747	27.7358	28.1294	2105.7348	2215.6242	1901.207
WBP11P1	0	0	0	7.7658	15.2511	9.7373
WBP2	60.3249	85.8404	52.5858	3361.4098	3077.1477	3483.9233
WBP2NL	0.333	0.9076	0.8185	3.5842	4.2184	20.286
WBP4	10.4336	7.1814	9.2087	485.6631	439.6852	442.6412
WBP5	57.2943	59.9882	57.9051	1757.4671	1048.4303	1803.0226
WBSCR16	8.9172	16.6016	11.8627	752.0908	801.8171	929.506
WBSCR17	1.1312	4.4274	10.1416	95.5795	357.9135	511.208
WBSCR22	21.2777	20.6354	25.7629	1586.5472	942.0037	1380.6674
WBSCR27	8.8158	5.9362	0.9498	28.6738	121.6841	88.4471
WBSCR28	0.1206	0.1662	0	0	0.9735	0.8114
WDFY1	16.9958	11.3916	14.0682	1139.7849	1489.738	1337.2553
WDFY2	5.612	5.5964	6.7305	291.5173	297.5582	289.6846
WDFY3	7.201	4.0939	6.8225	1053.1661	2360.0227	1040.6735
WDFY4	1.0906	0.089	0.0917	94.3847	300.8031	1396.0848
WDHD1	0.9381	0.4483	0.2571	49.5818	108.38	83.9842
WDR1	35.4501	24.7569	40.0767	11626.0454	7009.6536	8174.8656
WDR11	11.6346	8.2539	12.3936	848.2676	1431.3296	1429.3539
WDR12	6.7134	4.8375	4.159	295.6989	269.3275	246.2724
WDR13	25.5566	49.4061	36.7963	1605.7348	1391.4172	1854.1434
WDR16	0.11	0.6142	0.1769	0	4.2184	1.6229
WDR17	0.3562	0.2037	0.9775	23.8949	61.0043	129.0192
WDR18	14.5069	18.1778	12.0055	431.8996	634.7043	505.1222
WDR19	9.1443	4.9612	20.3233	222.8196	484.7895	904.3514
WDR20	4.959	3.5243	4.9572	419.3548	434.1689	574.0947
WDR24	6.9649	11.5585	9.9157	142.7718	355.6421	444.6698
WDR25	2.8846	3.1344	3.7297	94.3847	208.9722	312.4049
WDR26	26.2144	14.3408	28.8296	3341.6965	2682.8912	2270.4128
WDR27	6.0567	8.0905	5.4301	267.6225	114.2208	228.4207
WDR3	7.4394	2.9604	5.6367	658.3035	627.5655	499.4421
WDR31	1.5464	1.0493	1.987	10.7527	116.8167	68.9725
WDR33	8.6612	9.1455	11.4917	1240.7407	1259.6739	1600.568
WDR34	14.688	24.6394	38.5668	456.3919	627.5655	1743.7874
WDR35	3.8295	2.1755	4.9845	157.7061	661.9615	561.9231
WDR36	5.0151	4.1893	5.0017	768.2198	830.3724	684.4508
WDR37	6.2854	6.0867	7.2632	555.5556	501.9875	707.5768
WDR38	0	0	0.2125	0	0.649	6.0858
WDR4	4.8192	4.1442	3.3919	303.4648	129.7964	151.7395
WDR41	7.0881	5.047	9.462	471.9235	434.8179	538.797
WDR43	9.0858	6.1754	7.228	1813.6201	834.2662	690.5366
WDR44	5.4182	3.5506	5.3856	822.5806	518.2121	371.2344
WDR45	14.8363	20.7821	19.1611	1153.5245	734.972	1358.0079
WDR46	20.3542	24.9101	21.962	1055.5556	696.6821	780.6066
WDR47	5.9673	2.4612	3.4229	458.184	462.7241	334.7195
WDR48	6.7134	1.9736	6.6605	809.4385	1214.2452	1287.3517
WDR49	0	0.0964	0	0.5974	8.1123	4.0572
WDR5	12.5792	19.3927	16.2366	778.9725	670.7228	738.4116
WDR52	3.5988	4.709	5.8003	177.4194	151.8618	284.0045
WDR53	4.2103	3.6859	3.6066	114.6953	111.3004	152.551
WDR54	9.2	5.8995	4.3806	163.6798	134.3393	234.1008
WDR55	10.4458	8.0701	8.5702	817.1446	453.6773	365.0756
WDR59	16.905	17.1843	25.3064	801.6726	770.9905	1076.7826
WDR6	73.0345	87.4046	105.0098	5721.816	4668.8375	4299.2596
WDR60	7.269	6.4584	10.9454	325.5675	404.3157	633.7357
WDR61	19.5361	22.363	20.4166	766.4277	822.2601	865.8079
WDR62	0.5063	0.4794	0.3885	9.5579	10.0592	74.2469
WDR63	0.0225	0.031	0.3412	0.5974	2.2714	26.7776
WDR64	0.0247	0.0298	0.0259	0	0.9735	2.4343
WDR65	0.0731	0.6459	1.0084	0.5974	3.5694	15.4174
WDR66	0.2427	0.5925	14.5326	14.3369	34.396	111.1675
WDR7	2.8216	7.5264	3.459	301.0753	908.5747	684.045
WDR70	9.9316	5.804	7.5845	462.963	473.1078	452.7843
WDR72	0.8109	0.0995	13.4188	63.9188	30.8266	1973.0196
WDR73	13.4234	21.272	22.2857	240.92	383.5418	370.3702
WDR74	9.9082	13.5748	14.2109	679.2115	365.7013	549.3458
WDR75	11.5319	10.0315	8.3061	724.6117	599.3348	684.045
WDR76	1.2928	0.5874	0.3686	14.3369	99.2942	187.8487
WDR77	39.3689	25.6442	17.1071	1473.1183	491.6038	537.1742
WDR78	0.5891	0.3848	2.0868	22.1027	85.9901	232.8837
WDR81	10.6753	12.489	7.8535	317.2043	1245.0718	821.5843
WDR82	34.02	21.8745	26.8095	3089.0084	3741.7052	3561.0102
WDR83	4.5828	7.5587	5.76	123.6559	161.9307	216.0584
WDR86	1.5756	0.8892	28.4417	31.6607	74.1008	848.297
WDR87	0.0065	0	0.3836	0	0.9735	9.7373
WDR88	0.352	0.3308	0.2125	0	6.1653	6.0858
WDR89	1.0789	0.2231	1.2068	124.2533	308.9154	432.0925
WDR90	6.9748	8.4314	16.9746	483.871	407.8851	602.0895
WDR91	9.1863	6.4254	8.8132	283.1541	376.734	380.1603
WDR92	0.2939	0.0405	0.9453	95.5795	245.9641	248.7068
WDR93	0.0434	0.6836	0.7947	1.7921	13.6286	50.3094
WDSUB1	7.2978	5.9993	11.6414	160.0956	225.1967	303.4791
WDTC1	23.7159	25.4186	25.2159	1461.1708	2539.7907	2270.4128
WDYHV1	4.3241	3.8655	2.5112	119.4743	122.3331	170.8084
WEE1	16.6627	7.1917	7.1531	10192.951	1395.6356	1782.3309
WEE2	0.0481	0.126	0.0269	0.5974	0.649	2.0489
WFDC1	7.3103	11.3922	1.1328	643.3692	1025.7159	20.286
WFDC10A	0	0	0	0	0.9735	0
WFDC10B	0.6256	0	0	0	0.3245	0
WFDC11	0	0	0	0	0	0
WFDC12	0	0.0524	0	0	0.3245	1.6229
WFDC13	0.3136	0.0499	0.0675	10.7527	2.2714	0
WFDC2	61.5494	73.4391	123.0146	547.1924	3005.7597	2029.8205
WFDC3	0.1923	0.5782	0.1466	6.5711	2.5959	10.143
WFDC5	0.9592	0.35	0.0394	46.595	4.5429	1.6229
WFDC6	0	0	0.9332	0	1.6225	1.2172
WFDC8	0	0	0.2289	0	1.9469	0
WFDC9	0	0	0	0	4.8674	0
WFIKKN1	0.3921	1.9718	0.9748	20.3106	7.4633	10.5487
WFIKKN2	0.0148	0.138	0.1245	8.9606	27.2572	2.4343
WFS1	24.1747	18.3388	31.865	817.8017	2399.9351	2640.8358
WHAMM	13.1363	8.4788	8.7243	555.5556	471.8098	450.3499
WHSC1	3.3836	3.332	6.0669	805.2569	866.3908	1275.5858
WHSC1L1	11.0334	5.2257	6.5773	813.0227	1591.3036	1108.4288
WIBG	13.405	26.8988	12.4621	372.7599	495.1732	643.8787
WIF1	0.8955	0.0943	0.0522	479.6894	110.6514	0
WIPF1	7.293	2.3938	3.3533	798.0884	1587.7342	4152.1452
WIPF2	9.1596	5.8033	6.1733	1596.7742	1320.0292	899.077
WIPF3	0.1748	0.9672	0.4312	3.5842	44.7798	13.3888
WIPI1	12.8925	9.7725	11.3933	407.4074	477.3262	463.7387
WIPI2	14.7864	15.6315	15.8612	910.9916	1509.5319	1509.6866
WISP1	0.5134	0.866	0.1928	22.1027	183.0129	11.7659
WISP2	2.2233	0.4075	0.2191	161.2903	52.892	54.3666
WISP3	0.0187	0.3359	0.118	0	12.3307	0.8114
WIZ	9.2716	9.5978	8.0871	1523.2975	1247.6677	825.2358
WLS	37.0435	10.8172	3.2213	3021.5054	3842.9464	1271.5286
WNK1	15.9992	10.0152	10.6401	2865.5914	4820.3131	3148.7981
WNK2	4.7541	16.4701	0.6363	467.9749	2781.6273	66.1771
WNK3	0.6255	1.6958	0.5704	22.1027	82.4207	15.0117
WNK4	2.1592	8.6324	0	8.3632	1194.0521	2.6372
WNT1	0.174	0.0685	0.1043	3.5842	1.9469	5.6801
WNT10A	3.4443	5.0508	0	221.0275	88.9105	140.7851
WNT10B	0.6834	0.3552	0.1253	20.3106	6.8143	39.7606
WNT11	0.5643	2.8575	0.0686	258.6619	45.1042	66.9439
WNT16	0.1535	0.305	0.1137	0.5974	29.2042	4.8686
WNT2	0.0304	0.3561	0	8.9606	134.3393	0
WNT2B	1.443	0.9303	0.659	83.632	494.5242	7.7087
WNT3	0.4774	0.9726	4.2313	3.5842	16.549	9.7373
WNT3A	0.1909	3.1777	0.0702	2.3895	65.2227	0.4057
WNT4	6.1678	3.9907	2.3971	121.8638	332.9277	109.5446
WNT5A	83.5403	0.9695	1.5542	1160.693	1429.0582	251.9525
WNT5B	7.7311	23.2172	0.1339	189.9642	1406.0193	100.6187
WNT6	1.6257	7.8191	1.2454	2.3895	31.4756	8.5201
WNT7A	0.3731	0.1153	0	16.129	20.4429	1.6229
WNT7B	11.9306	4.4608	0.4933	4100.9558	952.0565	62.0753
WNT8A	0	0	0	0	0.3245	0
WNT8B	0.4184	0.1057	0.039	1.7921	5.8408	2.4343
WNT9A	2.7886	1.5162	1.7696	109.9164	50.9451	23.5318
WNT9B	0.0356	0.0123	0.0124	1.1947	57.4349	0.4057
WRAP53	4.1334	4.3374	4.1097	159.4982	147.9679	222.7406
WRB	4.7885	4.1613	5.4636	206.6906	467.267	600.4666
WRN	4.0947	2.5106	2.8114	280.1673	444.5526	219.4949
WRNIP1	13.7429	13.5341	14.8291	897.2521	947.5136	1357.5413
WSB1	79.2019	74.3421	102.8054	4028.0765	1603.9588	2518.7139
WSB2	19.1427	16.4014	15.1016	3369.1756	1225.6023	1623.6941
WSCD1	0.3438	0.4917	0.1723	18.5185	78.8513	110.356
WSCD2	1.281	0.8315	4.6798	243.7276	163.219	2019.6775
WT1	0.0143	0.1678	0	0	20.4429	1.2172
WTAP	18.5493	15.7638	19.1387	2991.6368	1601.3629	2219.6977
WTIP	1.59	2.4175	1.807	251.4934	245.6397	146.0594
WWC1	4.6001	11.2105	12.777	1340.5018	1684.1081	1780.3023
WWC2	4.0055	1.8861	6.4878	569.8925	802.1416	779.7951
WWC3	8.2556	9.1306	13.8938	927.1207	1715.5837	1334.4153
WWOX	2.6825	2.5176	4.5053	169.6535	321.5705	472.2588
WWP1	14.53	9.4445	5.5275	1107.5269	2014.7643	1209.859
WWP2	12.9303	11.4948	11.3897	1369.1756	1759.0655	1514.1495
WWTR1	11.0957	6.5361	9.9734	479.6535	968.6282	342.4404
XAB2	27.7968	38.8923	36.6128	1306.4516	1278.4944	1396.4905
XAF1	12.1487	14.7719	83.4102	499.4026	791.4334	772.8979
XAGE1D	0	0	0	0	0	2.84
XAGE2	0	0	0	0	0	0
XAGE3	0	0	0	0	0	0
XAGE5	0	0	0	0	0	0
XBP1	67.4437	215.9673	60.8868	4470.7288	8156.4046	7232.7822
XCL1	0.4956	0.0594	0.0603	10.1553	6.4898	28.4004
XCL2	0.4692	0.2874	0	10.7527	13.9531	49.9036
XCR1	0.4307	0	0	2.9869	7.7878	13.3888
XDH	5.8155	0.9482	0.0102	197.73	93.1289	7.7087
XG	0.512	0.1522	0.014	55.5556	33.7471	7.303
XIAP	6.3933	4.1857	5.9574	1926.5233	2058.8951	1440.3083
XIRP1	0	0.0502	0.0764	144.5639	1.9469	11.7659
XIRP2	0	0.0156	0.0411	0	0.3245	0
XIST	0.0338	0.01	0.0101	0.6332	3.5207	27329.4046
XK	1.3918	0.5732	0.9691	109.9164	106.433	55.5837
XKR3	0	0	0	0	0	0
XKR4	0.185	0.0102	0	5.3763	7.7878	3.6515
XKR5	0	0.0887	0	4.779	32.7736	0.8114
XKR6	0.4467	0.3663	0.6206	9.5579	15.2511	30.8348
XKR7	0	0	0	0	0.9735	0.4057
XKR8	3.8441	6.8303	7.5296	78.2557	203.1313	247.0839
XKR9	0.3394	0.2807	0.3375	40.6213	38.6144	15.4174
XKRX	0.7505	0.3789	9.0177	8.3632	20.7674	8.9259
XPA	10.4605	12.4804	28.0062	175.6272	326.4379	594.7865
XPC	30.61	23.5161	35.4468	1015.5317	1528.0279	1853.332
XPNPEP1	15.4253	20.6124	15.9762	962.3656	1009.8159	933.969
XPNPEP2	0.7405	0	0	145.1613	12.9796	8.5201
XPNPEP3	2.4967	2.5628	3.4344	94.7611	157.602	173.9324
XPO1	15.7753	17.6458	14.5785	1519.7133	3362.3753	3247.3882
XPO4	4.4886	2.4225	4.9798	498.8053	892.3501	718.1256
XPO5	7.1945	9.8072	12.1598	761.0514	816.4192	699.8681
XPO6	17.8662	18.3339	24.8245	1812.4253	1772.6941	1932.4475
XPO7	17.9088	12.2574	20.5918	936.6786	1756.794	1723.5014
XPOT	8.8515	8.9724	15.7192	644.5639	1311.9169	1633.8371
XPR1	6.2261	2.6356	9.7003	1269.4146	974.4463	710.4169
XRCC1	13.4832	11.9209	11.8514	472.5209	690.5168	902.7285
XRCC2	0.2124	0.1589	0.0255	1.1947	17.198	16.6345
XRCC3	6.1381	9.7331	6.0415	271.2067	200.8599	236.5351
XRCC4	1.9812	1.1151	1.3928	52.5687	81.1227	106.2988
XRCC5	73.4877	41.9974	68.4288	7637.9928	5716.2327	5831.0173
XRCC6	88.8414	69.0234	90.5424	7510.7527	5715.9082	5337.2553
XRCC6BP1	3.9686	1.8037	2.0997	54.9582	53.541	106.7045
XRN1	8.7696	4.3628	6.7309	878.7336	1558.5301	1119.3833
XRN2	32.1378	15.4348	33.1334	2505.9737	2012.1684	1682.5236
XRRA1	2.8638	2.3026	2.6209	288.5066	326.2075	374.9589
XYLB	1.2403	0.756	0.0771	34.6476	84.3676	17.8517
XYLT1	2.9826	1.0803	0.8371	228.7933	679.4841	395.9834
XYLT2	8.8669	12.1402	7.9546	399.6416	857.3051	722.5885
YAF2	4.2434	2.8571	13.4571	317.8017	285.552	294.1475
YAP1	43.8029	18.3327	42.6973	4048.3871	5194.4512	2490.7191
YARS	6.7453	8.3727	12.1635	1135.6033	970.8769	1397.302
YARS2	7.9792	5.2256	5.9039	368.5783	248.5601	247.0839
YBX1	144.5351	115.9438	107.5576	8370.3704	4797.2743	6140.5822
YBX2	0.3746	1.4945	1.971	0	12.0062	17.0403
YDJC	14.7267	27.9141	13.5818	256.2724	256.3479	486.0534
YEATS2	9.6322	7.5385	12.3485	403.178	998.7312	1021.9008
YEATS4	10.4688	5.3232	5.4862	154.1219	310.2134	376.5088
YES1	9.3096	6.7025	8.3377	1900.2389	1181.1471	851.6077
YIF1A	28.4464	40.5971	43.6696	698.3274	749.2496	1013.0845
YIF1B	8.8572	16.2097	6.8738	453.7037	365.3444	479.0587
YIPF1	13.312	24.0186	37.3825	467.7419	1044.2119	927.8832
YIPF2	21.1108	21.8587	27.4913	743.7276	1006.2465	1119.3833
YIPF3	50.8523	48.9784	49.2247	1725.8065	2311.0246	2262.2984
YIPF4	7.6422	4.7014	7.9564	437.276	657.0942	570.0375
YIPF5	8.291	6.6192	7.5378	857.8256	972.1749	860.5335
YIPF6	6.5197	8.1492	8.8417	265.233	431.573	204.4832
YIPF7	0.0214	0.1475	0	0	0.3245	1.2172
YJEFN3	5.1515	24.3892	7.4381	144.3489	16.8865	66.2542
YKT6	17.4396	32.141	21.513	1454.0024	1326.8435	1549.0415
YLPM1	13.1486	7.2428	10.2174	2274.1935	2299.9919	1473.1717
YME1L1	21.1072	14.667	19.2246	3593.19	3306.8873	2891.1654
YOD1	1.4134	0.0628	1.4982	872.7599	294.9623	429.5649
YPEL1	0.7595	1.0469	2.3306	83.0824	159.0622	302.0387
YPEL2	8.1175	3.7157	7.2973	204.8984	798.2477	926.2603
YPEL3	62.0166	33.4202	21.9482	695.3405	905.0053	1468.7088
YPEL4	2.1471	0.6615	0.6181	28.6738	9.4102	34.0805
YPEL5	43.0393	27.8163	26.587	4222.8196	2924.637	2979.2068
YRDC	11.8305	9.2168	6.6294	879.7013	333.077	247.4328
YTHDC1	21.2238	14.3453	15.9081	1833.9307	2090.0462	2314.2307
YTHDC2	10.9783	6.9008	13.1907	945.6392	753.1435	778.5779
YTHDF1	16.7672	20.5687	24.8806	1525.687	1236.635	1349.0212
YTHDF2	24.416	15.5014	21.2642	2433.0944	1329.115	1520.641
YTHDF3	16.35	10.4943	13.3932	2150.5376	2039.7501	1335.2267
YWHAB	82.9782	47.707	57.3567	8915.7706	6351.9104	6254.9954
YWHAE	102.1517	112.5648	117.1105	9490.4421	7760.2012	9144.538
YWHAG	28.6512	24.3149	19.5966	8331.5412	3136.2051	2121.5133
YWHAH	27.6603	18.9109	24.106	2114.098	1983.6132	2026.5747
YWHAQ	72.0212	61.1277	86.5039	4955.1971	5692.2203	4632.5185
YWHAZ	73.8134	65.6865	62.8772	37238.9486	11762.1481	13215.9448
YY1	15.5623	12.0295	48.4495	1013.1422	1169.4654	1537.2756
YY1AP1	25.6241	33.0012	28.3029	2179.2115	1588.7077	1608.6824
ZACN	0.3222	0	0	0.693	7.0577	0.5193
ZADH2	9.7817	6.6467	8.5477	577.6583	856.6561	975.3525
ZAN	0	0	0	0	0	2.0286
ZAP70	5.1041	1.557	1.3747	178.6141	83.3942	1073.5369
ZAR1	0	0	0.0846	0.5974	0	0.8114
ZAR1L	0	0	0	0	0	0.4057
ZBBX	0	0.0432	0	0	0	0.8114
ZBED1	0	0	0	872.1625	1708.5909	986.7938
ZBED2	0.3059	0.0176	50.5039	7.1685	6.1653	5030.5305
ZBED3	2.8214	3.4839	13.3559	4.779	62.6268	102.1605
ZBED4	4.2973	2.9114	3.1258	606.3321	484.7895	409.3721
ZBED5	10.9736	12.1513	12.247	1378.1362	998.7832	1303.9862
ZBP1	1.4756	0.1024	0.5747	15.5317	23.0389	272.2386
ZBTB1	15.9911	12.647	12.7707	1006.4934	935.2997	1140.9879
ZBTB10	4.8262	7.3119	3.2875	207.2879	1425.1643	421.5438
ZBTB11	5.9452	3.8834	5.166	1260.0418	743.1167	715.7764
ZBTB12	0.944	0.5205	0.66	50.1792	143.1005	87.9765
ZBTB16	17.6556	6.6575	14.0098	287.9331	405.6137	107.516
ZBTB17	8.9958	15.0851	13.3507	568.6977	453.6384	631.7071
ZBTB2	6.4912	5.1896	9.2763	632.0191	425.7321	1147.378
ZBTB20	0.1168	0.5521	0.3063	18.5185	116.1678	14.2002
ZBTB22	15.3745	11.9276	11.2697	564.5161	837.8356	1164.4183
ZBTB24	3.1024	2.1117	1.5933	204.3011	358.5625	355.4113
ZBTB25	6.2356	3.4847	4.3801	62.9809	90.8477	174.3909
ZBTB26	5.1995	4.016	6.0157	53.1661	152.8352	108.3274
ZBTB3	1.3196	1.5885	1.0394	21.5054	114.5453	94.9386
ZBTB32	0.8187	0.3444	0.2528	14.9343	4.8674	52.338
ZBTB33	5.6268	3.3162	6.9918	591.3978	775.8579	724.6171
ZBTB34	3.0497	2.2677	3.6034	238.3513	307.6174	296.9875
ZBTB37	1.4387	0.8419	1.1324	16.129	37.3165	26.7776
ZBTB38	10.5187	4.3422	7.0638	1816.6069	2629.9992	1991.6827
ZBTB39	2.3009	1.7634	1.8656	133.8112	281.9826	182.5743
ZBTB4	27.9382	22.2422	44.1327	2824.9701	4964.7116	4577.7462
